,0,1,Month,Actual year,index1,Year,Date,All property types,City,Yearly GDP
12,December,2012,December,2012,941,2012,December 2012,136101,Leeds,1940087
12,January,2012,January,2012,1144,2012,January 2012,104220,City of Glasgow,1940087
12,February,2012,February,2012,1145,2012,February 2012,100850,City of Glasgow,1940087
12,March,2012,March,2012,1146,2012,March 2012,100363,City of Glasgow,1940087
12,April,2012,April,2012,1147,2012,April 2012,99940,City of Glasgow,1940087
12,May,2012,May,2012,1148,2012,May 2012,101708,City of Glasgow,1940087
12,June,2012,June,2012,1149,2012,June 2012,102731,City of Glasgow,1940087
12,July,2012,July,2012,1150,2012,July 2012,104888,City of Glasgow,1940087
12,August,2012,August,2012,1151,2012,August 2012,104956,City of Glasgow,1940087
12,September,2012,September,2012,1152,2012,September 2012,104124,City of Glasgow,1940087
12,October,2012,October,2012,1153,2012,October 2012,102579,City of Glasgow,1940087
12,November,2012,November,2012,1154,2012,November 2012,101475,City of Glasgow,1940087
12,December,2012,December,2012,1155,2012,December 2012,100073,City of Glasgow,1940087
12,January,2012,January,2012,1406,2012,January 2012,151468,Southampton,1940087
12,February,2012,February,2012,1407,2012,February 2012,150997,Southampton,1940087
12,March,2012,March,2012,1408,2012,March 2012,150585,Southampton,1940087
12,April,2012,April,2012,1409,2012,April 2012,151976,Southampton,1940087
12,May,2012,May,2012,1410,2012,May 2012,153779,Southampton,1940087
12,June,2012,June,2012,1411,2012,June 2012,154877,Southampton,1940087
12,July,2012,July,2012,1412,2012,July 2012,155875,Southampton,1940087
12,August,2012,August,2012,1413,2012,August 2012,155045,Southampton,1940087
12,September,2012,September,2012,1414,2012,September 2012,156453,Southampton,1940087
12,October,2012,October,2012,1415,2012,October 2012,155631,Southampton,1940087
12,November,2012,November,2012,1416,2012,November 2012,153982,Southampton,1940087
12,December,2012,December,2012,1417,2012,December 2012,150044,Southampton,1940087
12,January,2012,January,2012,1668,2012,January 2012,107290,Liverpool,1940087
12,February,2012,February,2012,1669,2012,February 2012,106539,Liverpool,1940087
12,March,2012,March,2012,1670,2012,March 2012,106792,Liverpool,1940087
12,April,2012,April,2012,1671,2012,April 2012,107662,Liverpool,1940087
12,May,2012,May,2012,1672,2012,May 2012,106465,Liverpool,1940087
12,June,2012,June,2012,1673,2012,June 2012,106313,Liverpool,1940087
12,July,2012,July,2012,1674,2012,July 2012,107543,Liverpool,1940087
12,August,2012,August,2012,1675,2012,August 2012,109300,Liverpool,1940087
12,September,2012,September,2012,1676,2012,September 2012,108640,Liverpool,1940087
12,October,2012,October,2012,1677,2012,October 2012,106363,Liverpool,1940087
12,November,2012,November,2012,1678,2012,November 2012,104495,Liverpool,1940087
12,December,2012,December,2012,1679,2012,December 2012,105472,Liverpool,1940087
12,January,2012,January,2012,1930,2012,January 2012,134038,Newcastle upon Tyne,1940087
12,February,2012,February,2012,1931,2012,February 2012,135547,Newcastle upon Tyne,1940087
12,March,2012,March,2012,1932,2012,March 2012,137543,Newcastle upon Tyne,1940087
12,April,2012,April,2012,1933,2012,April 2012,140460,Newcastle upon Tyne,1940087
12,May,2012,May,2012,1934,2012,May 2012,139133,Newcastle upon Tyne,1940087
12,June,2012,June,2012,1935,2012,June 2012,138505,Newcastle upon Tyne,1940087
12,July,2012,July,2012,1936,2012,July 2012,136663,Newcastle upon Tyne,1940087
12,August,2012,August,2012,1937,2012,August 2012,138894,Newcastle upon Tyne,1940087
12,September,2012,September,2012,1938,2012,September 2012,139038,Newcastle upon Tyne,1940087
12,October,2012,October,2012,1939,2012,October 2012,136033,Newcastle upon Tyne,1940087
12,November,2012,November,2012,1940,2012,November 2012,134479,Newcastle upon Tyne,1940087
12,December,2012,December,2012,1941,2012,December 2012,133086,Newcastle upon Tyne,1940087
12,January,2012,January,2012,2192,2012,January 2012,123367,Sheffield,1940087
12,February,2012,February,2012,2193,2012,February 2012,124690,Sheffield,1940087
12,March,2012,March,2012,2194,2012,March 2012,123236,Sheffield,1940087
12,April,2012,April,2012,2195,2012,April 2012,124195,Sheffield,1940087
12,May,2012,May,2012,2196,2012,May 2012,123518,Sheffield,1940087
12,June,2012,June,2012,2197,2012,June 2012,125006,Sheffield,1940087
12,July,2012,July,2012,2198,2012,July 2012,127036,Sheffield,1940087
12,August,2012,August,2012,2199,2012,August 2012,129346,Sheffield,1940087
12,September,2012,September,2012,2200,2012,September 2012,130389,Sheffield,1940087
12,October,2012,October,2012,2201,2012,October 2012,128960,Sheffield,1940087
12,November,2012,November,2012,2202,2012,November 2012,127541,Sheffield,1940087
12,December,2012,December,2012,2203,2012,December 2012,125342,Sheffield,1940087
12,January,2012,January,2012,2394,2012,January 2012,93542,Belfast,1940087
12,February,2012,February,2012,2395,2012,February 2012,93542,Belfast,1940087
12,March,2012,March,2012,2396,2012,March 2012,93542,Belfast,1940087
12,April,2012,April,2012,2397,2012,April 2012,95298,Belfast,1940087
12,May,2012,May,2012,2398,2012,May 2012,95298,Belfast,1940087
12,June,2012,June,2012,2399,2012,June 2012,95298,Belfast,1940087
12,July,2012,July,2012,2400,2012,July 2012,93797,Belfast,1940087
12,August,2012,August,2012,2401,2012,August 2012,93797,Belfast,1940087
12,September,2012,September,2012,2402,2012,September 2012,93797,Belfast,1940087
12,October,2012,October,2012,2403,2012,October 2012,90431,Belfast,1940087
12,November,2012,November,2012,2404,2012,November 2012,90431,Belfast,1940087
12,December,2012,December,2012,2405,2012,December 2012,90431,Belfast,1940087
12,January,2012,January,2012,2656,2012,January 2012,242878,Brighton and Hove,1940087
12,February,2012,February,2012,2657,2012,February 2012,239973,Brighton and Hove,1940087
12,March,2012,March,2012,2658,2012,March 2012,236816,Brighton and Hove,1940087
12,April,2012,April,2012,2659,2012,April 2012,245333,Brighton and Hove,1940087
12,May,2012,May,2012,2660,2012,May 2012,247099,Brighton and Hove,1940087
12,June,2012,June,2012,2661,2012,June 2012,252104,Brighton and Hove,1940087
12,July,2012,July,2012,2662,2012,July 2012,252239,Brighton and Hove,1940087
12,August,2012,August,2012,2663,2012,August 2012,256797,Brighton and Hove,1940087
12,September,2012,September,2012,2664,2012,September 2012,258658,Brighton and Hove,1940087
12,October,2012,October,2012,2665,2012,October 2012,256781,Brighton and Hove,1940087
12,November,2012,November,2012,2666,2012,November 2012,254980,Brighton and Hove,1940087
12,December,2012,December,2012,2667,2012,December 2012,251223,Brighton and Hove,1940087
12,January,2012,January,2012,2918,2012,January 2012,119941,Leicester,1940087
12,February,2012,February,2012,2919,2012,February 2012,117830,Leicester,1940087
12,March,2012,March,2012,2920,2012,March 2012,119152,Leicester,1940087
12,April,2012,April,2012,2921,2012,April 2012,117490,Leicester,1940087
12,May,2012,May,2012,2922,2012,May 2012,118155,Leicester,1940087
12,June,2012,June,2012,2923,2012,June 2012,118417,Leicester,1940087
12,July,2012,July,2012,2924,2012,July 2012,120370,Leicester,1940087
12,August,2012,August,2012,2925,2012,August 2012,122405,Leicester,1940087
12,September,2012,September,2012,2926,2012,September 2012,121885,Leicester,1940087
12,October,2012,October,2012,2927,2012,October 2012,122006,Leicester,1940087
12,November,2012,November,2012,2928,2012,November 2012,121879,Leicester,1940087
12,December,2012,December,2012,2929,2012,December 2012,121613,Leicester,1940087
12,January,2012,January,2012,3132,2012,January 2012,199178,City of Edinburgh,1940087
12,February,2012,February,2012,3133,2012,February 2012,197288,City of Edinburgh,1940087
12,March,2012,March,2012,3134,2012,March 2012,198408,City of Edinburgh,1940087
12,April,2012,April,2012,3135,2012,April 2012,199585,City of Edinburgh,1940087
12,May,2012,May,2012,3136,2012,May 2012,201292,City of Edinburgh,1940087
12,June,2012,June,2012,3137,2012,June 2012,204493,City of Edinburgh,1940087
12,July,2012,July,2012,3138,2012,July 2012,207417,City of Edinburgh,1940087
12,August,2012,August,2012,3139,2012,August 2012,208998,City of Edinburgh,1940087
12,September,2012,September,2012,3140,2012,September 2012,208183,City of Edinburgh,1940087
12,October,2012,October,2012,3141,2012,October 2012,204767,City of Edinburgh,1940087
12,November,2012,November,2012,3142,2012,November 2012,201201,City of Edinburgh,1940087
12,December,2012,December,2012,3143,2012,December 2012,197342,City of Edinburgh,1940087
12,January,2012,January,2012,3394,2012,January 2012,205207,"Bournemouth, Christchurch and Poole",1940087
12,February,2012,February,2012,3395,2012,February 2012,203208,"Bournemouth, Christchurch and Poole",1940087
12,March,2012,March,2012,3396,2012,March 2012,202368,"Bournemouth, Christchurch and Poole",1940087
12,April,2012,April,2012,3397,2012,April 2012,202917,"Bournemouth, Christchurch and Poole",1940087
12,May,2012,May,2012,3398,2012,May 2012,205229,"Bournemouth, Christchurch and Poole",1940087
12,June,2012,June,2012,3399,2012,June 2012,206952,"Bournemouth, Christchurch and Poole",1940087
12,July,2012,July,2012,3400,2012,July 2012,208035,"Bournemouth, Christchurch and Poole",1940087
12,August,2012,August,2012,3401,2012,August 2012,207480,"Bournemouth, Christchurch and Poole",1940087
12,September,2012,September,2012,3402,2012,September 2012,205090,"Bournemouth, Christchurch and Poole",1940087
12,October,2012,October,2012,3403,2012,October 2012,203652,"Bournemouth, Christchurch and Poole",1940087
12,November,2012,November,2012,3404,2012,November 2012,204586,"Bournemouth, Christchurch and Poole",1940087
12,December,2012,December,2012,3405,2012,December 2012,203858,"Bournemouth, Christchurch and Poole",1940087
12,January,2012,January,2012,3656,2012,January 2012,154732,Cardiff,1940087
12,February,2012,February,2012,3657,2012,February 2012,153694,Cardiff,1940087
12,March,2012,March,2012,3658,2012,March 2012,153968,Cardiff,1940087
12,April,2012,April,2012,3659,2012,April 2012,154122,Cardiff,1940087
12,May,2012,May,2012,3660,2012,May 2012,154760,Cardiff,1940087
12,June,2012,June,2012,3661,2012,June 2012,154486,Cardiff,1940087
12,July,2012,July,2012,3662,2012,July 2012,155834,Cardiff,1940087
12,August,2012,August,2012,3663,2012,August 2012,157109,Cardiff,1940087
12,September,2012,September,2012,3664,2012,September 2012,157118,Cardiff,1940087
12,October,2012,October,2012,3665,2012,October 2012,157964,Cardiff,1940087
12,November,2012,November,2012,3666,2012,November 2012,156512,Cardiff,1940087
12,December,2012,December,2012,3667,2012,December 2012,156228,Cardiff,1940087
12,January,2012,January,2012,3918,2012,January 2012,122298,Coventry,1940087
12,February,2012,February,2012,3919,2012,February 2012,121996,Coventry,1940087
12,March,2012,March,2012,3920,2012,March 2012,122425,Coventry,1940087
12,April,2012,April,2012,3921,2012,April 2012,123591,Coventry,1940087
12,May,2012,May,2012,3922,2012,May 2012,123263,Coventry,1940087
12,June,2012,June,2012,3923,2012,June 2012,123942,Coventry,1940087
12,July,2012,July,2012,3924,2012,July 2012,124930,Coventry,1940087
12,August,2012,August,2012,3925,2012,August 2012,125894,Coventry,1940087
12,September,2012,September,2012,3926,2012,September 2012,126809,Coventry,1940087
12,October,2012,October,2012,3927,2012,October 2012,126545,Coventry,1940087
12,November,2012,November,2012,3928,2012,November 2012,125345,Coventry,1940087
12,December,2012,December,2012,3929,2012,December 2012,125619,Coventry,1940087
12,January,2012,January,2012,4180,2012,January 2012,107446,Middlesbrough,1940087
12,February,2012,February,2012,4181,2012,February 2012,105045,Middlesbrough,1940087
12,March,2012,March,2012,4182,2012,March 2012,104835,Middlesbrough,1940087
12,April,2012,April,2012,4183,2012,April 2012,108371,Middlesbrough,1940087
12,May,2012,May,2012,4184,2012,May 2012,111181,Middlesbrough,1940087
12,June,2012,June,2012,4185,2012,June 2012,112831,Middlesbrough,1940087
12,July,2012,July,2012,4186,2012,July 2012,111116,Middlesbrough,1940087
12,August,2012,August,2012,4187,2012,August 2012,112140,Middlesbrough,1940087
12,September,2012,September,2012,4188,2012,September 2012,111163,Middlesbrough,1940087
12,October,2012,October,2012,4189,2012,October 2012,112070,Middlesbrough,1940087
12,November,2012,November,2012,4190,2012,November 2012,111729,Middlesbrough,1940087
12,December,2012,December,2012,4191,2012,December 2012,107589,Middlesbrough,1940087
12,January,2012,January,2012,4442,2012,January 2012,89580,Stoke on Trent,1940087
12,February,2012,February,2012,4443,2012,February 2012,87815,Stoke on Trent,1940087
12,March,2012,March,2012,4444,2012,March 2012,87445,Stoke on Trent,1940087
12,April,2012,April,2012,4445,2012,April 2012,86830,Stoke on Trent,1940087
12,May,2012,May,2012,4446,2012,May 2012,88241,Stoke on Trent,1940087
12,June,2012,June,2012,4447,2012,June 2012,88961,Stoke on Trent,1940087
12,July,2012,July,2012,4448,2012,July 2012,88698,Stoke on Trent,1940087
12,August,2012,August,2012,4449,2012,August 2012,88671,Stoke on Trent,1940087
12,September,2012,September,2012,4450,2012,September 2012,88799,Stoke on Trent,1940087
12,October,2012,October,2012,4451,2012,October 2012,88304,Stoke on Trent,1940087
12,November,2012,November,2012,4452,2012,November 2012,87029,Stoke on Trent,1940087
12,December,2012,December,2012,4453,2012,December 2012,87237,Stoke on Trent,1940087
12,January,2012,January,2012,4704,2012,January 2012,196957,Reading,1940087
12,February,2012,February,2012,4705,2012,February 2012,194283,Reading,1940087
12,March,2012,March,2012,4706,2012,March 2012,197067,Reading,1940087
12,April,2012,April,2012,4707,2012,April 2012,197238,Reading,1940087
12,May,2012,May,2012,4708,2012,May 2012,199719,Reading,1940087
12,June,2012,June,2012,4709,2012,June 2012,199405,Reading,1940087
12,July,2012,July,2012,4710,2012,July 2012,202019,Reading,1940087
12,August,2012,August,2012,4711,2012,August 2012,202893,Reading,1940087
12,September,2012,September,2012,4712,2012,September 2012,202807,Reading,1940087
12,October,2012,October,2012,4713,2012,October 2012,201744,Reading,1940087
12,November,2012,November,2012,4714,2012,November 2012,200791,Reading,1940087
12,December,2012,December,2012,4715,2012,December 2012,202174,Reading,1940087
12,January,2012,January,2012,4966,2012,January 2012,106879,Sunderland,1940087
12,February,2012,February,2012,4967,2012,February 2012,103372,Sunderland,1940087
12,March,2012,March,2012,4968,2012,March 2012,101769,Sunderland,1940087
12,April,2012,April,2012,4969,2012,April 2012,101822,Sunderland,1940087
12,May,2012,May,2012,4970,2012,May 2012,103949,Sunderland,1940087
12,June,2012,June,2012,4971,2012,June 2012,106195,Sunderland,1940087
12,July,2012,July,2012,4972,2012,July 2012,106581,Sunderland,1940087
12,August,2012,August,2012,4973,2012,August 2012,107715,Sunderland,1940087
12,September,2012,September,2012,4974,2012,September 2012,106934,Sunderland,1940087
12,October,2012,October,2012,4975,2012,October 2012,106733,Sunderland,1940087
12,November,2012,November,2012,4976,2012,November 2012,106056,Sunderland,1940087
12,December,2012,December,2012,4977,2012,December 2012,104301,Sunderland,1940087
13,January,2013,January,2013,156,2013,January 2013,311364,London,1976755
13,February,2013,February,2013,157,2013,February 2013,313550,London,1976755
13,March,2013,March,2013,158,2013,March 2013,312289,London,1976755
13,April,2013,April,2013,159,2013,April 2013,320921,London,1976755
13,May,2013,May,2013,160,2013,May 2013,322324,London,1976755
13,June,2013,June,2013,161,2013,June 2013,324518,London,1976755
13,July,2013,July,2013,162,2013,July 2013,332988,London,1976755
13,August,2013,August,2013,163,2013,August 2013,335743,London,1976755
13,September,2013,September,2013,164,2013,September 2013,340494,London,1976755
13,October,2013,October,2013,165,2013,October 2013,340045,London,1976755
13,November,2013,November,2013,166,2013,November 2013,343749,London,1976755
13,December,2013,December,2013,167,2013,December 2013,352028,London,1976755
13,January,2013,January,2013,418,2013,January 2013,117248,Manchester,1976755
13,February,2013,February,2013,419,2013,February 2013,116756,Manchester,1976755
13,March,2013,March,2013,420,2013,March 2013,116392,Manchester,1976755
13,April,2013,April,2013,421,2013,April 2013,116566,Manchester,1976755
13,May,2013,May,2013,422,2013,May 2013,118641,Manchester,1976755
13,June,2013,June,2013,423,2013,June 2013,119951,Manchester,1976755
13,July,2013,July,2013,424,2013,July 2013,121836,Manchester,1976755
13,August,2013,August,2013,425,2013,August 2013,122189,Manchester,1976755
13,September,2013,September,2013,426,2013,September 2013,124071,Manchester,1976755
13,October,2013,October,2013,427,2013,October 2013,124954,Manchester,1976755
13,November,2013,November,2013,428,2013,November 2013,125038,Manchester,1976755
13,December,2013,December,2013,429,2013,December 2013,124914,Manchester,1976755
13,January,2013,January,2013,680,2013,January 2013,132248,Birmingham,1976755
13,February,2013,February,2013,681,2013,February 2013,132221,Birmingham,1976755
13,March,2013,March,2013,682,2013,March 2013,131692,Birmingham,1976755
13,April,2013,April,2013,683,2013,April 2013,130727,Birmingham,1976755
13,May,2013,May,2013,684,2013,May 2013,131529,Birmingham,1976755
13,June,2013,June,2013,685,2013,June 2013,132355,Birmingham,1976755
13,July,2013,July,2013,686,2013,July 2013,134444,Birmingham,1976755
13,August,2013,August,2013,687,2013,August 2013,135892,Birmingham,1976755
13,September,2013,September,2013,688,2013,September 2013,136234,Birmingham,1976755
13,October,2013,October,2013,689,2013,October 2013,137168,Birmingham,1976755
13,November,2013,November,2013,690,2013,November 2013,136874,Birmingham,1976755
13,December,2013,December,2013,691,2013,December 2013,137626,Birmingham,1976755
13,January,2013,January,2013,942,2013,January 2013,137265,Leeds,1976755
13,February,2013,February,2013,943,2013,February 2013,138160,Leeds,1976755
13,March,2013,March,2013,944,2013,March 2013,137117,Leeds,1976755
13,April,2013,April,2013,945,2013,April 2013,137275,Leeds,1976755
13,May,2013,May,2013,946,2013,May 2013,135545,Leeds,1976755
13,June,2013,June,2013,947,2013,June 2013,136821,Leeds,1976755
13,July,2013,July,2013,948,2013,July 2013,137748,Leeds,1976755
13,August,2013,August,2013,949,2013,August 2013,138537,Leeds,1976755
13,September,2013,September,2013,950,2013,September 2013,140285,Leeds,1976755
13,October,2013,October,2013,951,2013,October 2013,139624,Leeds,1976755
13,November,2013,November,2013,952,2013,November 2013,141123,Leeds,1976755
13,December,2013,December,2013,953,2013,December 2013,141757,Leeds,1976755
13,January,2013,January,2013,1156,2013,January 2013,99149,City of Glasgow,1976755
13,February,2013,February,2013,1157,2013,February 2013,97175,City of Glasgow,1976755
13,March,2013,March,2013,1158,2013,March 2013,96139,City of Glasgow,1976755
13,April,2013,April,2013,1159,2013,April 2013,96732,City of Glasgow,1976755
13,May,2013,May,2013,1160,2013,May 2013,99291,City of Glasgow,1976755
13,June,2013,June,2013,1161,2013,June 2013,101615,City of Glasgow,1976755
13,July,2013,July,2013,1162,2013,July 2013,105196,City of Glasgow,1976755
13,August,2013,August,2013,1163,2013,August 2013,107261,City of Glasgow,1976755
13,September,2013,September,2013,1164,2013,September 2013,108221,City of Glasgow,1976755
13,October,2013,October,2013,1165,2013,October 2013,104076,City of Glasgow,1976755
13,November,2013,November,2013,1166,2013,November 2013,102846,City of Glasgow,1976755
13,December,2013,December,2013,1167,2013,December 2013,101414,City of Glasgow,1976755
13,January,2013,January,2013,1418,2013,January 2013,149015,Southampton,1976755
13,February,2013,February,2013,1419,2013,February 2013,149757,Southampton,1976755
13,March,2013,March,2013,1420,2013,March 2013,151068,Southampton,1976755
13,April,2013,April,2013,1421,2013,April 2013,152767,Southampton,1976755
13,May,2013,May,2013,1422,2013,May 2013,153068,Southampton,1976755
13,June,2013,June,2013,1423,2013,June 2013,153712,Southampton,1976755
13,July,2013,July,2013,1424,2013,July 2013,153285,Southampton,1976755
13,August,2013,August,2013,1425,2013,August 2013,154359,Southampton,1976755
13,September,2013,September,2013,1426,2013,September 2013,153834,Southampton,1976755
13,October,2013,October,2013,1427,2013,October 2013,153690,Southampton,1976755
13,November,2013,November,2013,1428,2013,November 2013,155033,Southampton,1976755
13,December,2013,December,2013,1429,2013,December 2013,157855,Southampton,1976755
13,January,2013,January,2013,1680,2013,January 2013,105141,Liverpool,1976755
13,February,2013,February,2013,1681,2013,February 2013,105708,Liverpool,1976755
13,March,2013,March,2013,1682,2013,March 2013,103705,Liverpool,1976755
13,April,2013,April,2013,1683,2013,April 2013,104937,Liverpool,1976755
13,May,2013,May,2013,1684,2013,May 2013,105835,Liverpool,1976755
13,June,2013,June,2013,1685,2013,June 2013,108267,Liverpool,1976755
13,July,2013,July,2013,1686,2013,July 2013,107993,Liverpool,1976755
13,August,2013,August,2013,1687,2013,August 2013,108193,Liverpool,1976755
13,September,2013,September,2013,1688,2013,September 2013,108909,Liverpool,1976755
13,October,2013,October,2013,1689,2013,October 2013,108990,Liverpool,1976755
13,November,2013,November,2013,1690,2013,November 2013,107765,Liverpool,1976755
13,December,2013,December,2013,1691,2013,December 2013,106757,Liverpool,1976755
13,January,2013,January,2013,1942,2013,January 2013,136423,Newcastle upon Tyne,1976755
13,February,2013,February,2013,1943,2013,February 2013,133149,Newcastle upon Tyne,1976755
13,March,2013,March,2013,1944,2013,March 2013,134352,Newcastle upon Tyne,1976755
13,April,2013,April,2013,1945,2013,April 2013,133750,Newcastle upon Tyne,1976755
13,May,2013,May,2013,1946,2013,May 2013,138507,Newcastle upon Tyne,1976755
13,June,2013,June,2013,1947,2013,June 2013,137858,Newcastle upon Tyne,1976755
13,July,2013,July,2013,1948,2013,July 2013,139188,Newcastle upon Tyne,1976755
13,August,2013,August,2013,1949,2013,August 2013,141411,Newcastle upon Tyne,1976755
13,September,2013,September,2013,1950,2013,September 2013,142617,Newcastle upon Tyne,1976755
13,October,2013,October,2013,1951,2013,October 2013,140330,Newcastle upon Tyne,1976755
13,November,2013,November,2013,1952,2013,November 2013,136601,Newcastle upon Tyne,1976755
13,December,2013,December,2013,1953,2013,December 2013,134031,Newcastle upon Tyne,1976755
13,January,2013,January,2013,2204,2013,January 2013,125723,Sheffield,1976755
13,February,2013,February,2013,2205,2013,February 2013,123872,Sheffield,1976755
13,March,2013,March,2013,2206,2013,March 2013,125062,Sheffield,1976755
13,April,2013,April,2013,2207,2013,April 2013,124209,Sheffield,1976755
13,May,2013,May,2013,2208,2013,May 2013,125696,Sheffield,1976755
13,June,2013,June,2013,2209,2013,June 2013,126900,Sheffield,1976755
13,July,2013,July,2013,2210,2013,July 2013,127997,Sheffield,1976755
13,August,2013,August,2013,2211,2013,August 2013,129225,Sheffield,1976755
13,September,2013,September,2013,2212,2013,September 2013,129124,Sheffield,1976755
13,October,2013,October,2013,2213,2013,October 2013,129781,Sheffield,1976755
13,November,2013,November,2013,2214,2013,November 2013,128847,Sheffield,1976755
13,December,2013,December,2013,2215,2013,December 2013,130141,Sheffield,1976755
13,January,2013,January,2013,2406,2013,January 2013,87890,Belfast,1976755
13,February,2013,February,2013,2407,2013,February 2013,87890,Belfast,1976755
13,March,2013,March,2013,2408,2013,March 2013,87890,Belfast,1976755
13,April,2013,April,2013,2409,2013,April 2013,90661,Belfast,1976755
13,May,2013,May,2013,2410,2013,May 2013,90661,Belfast,1976755
13,June,2013,June,2013,2411,2013,June 2013,90661,Belfast,1976755
13,July,2013,July,2013,2412,2013,July 2013,93800,Belfast,1976755
13,August,2013,August,2013,2413,2013,August 2013,93800,Belfast,1976755
13,September,2013,September,2013,2414,2013,September 2013,93800,Belfast,1976755
13,October,2013,October,2013,2415,2013,October 2013,95599,Belfast,1976755
13,November,2013,November,2013,2416,2013,November 2013,95599,Belfast,1976755
13,December,2013,December,2013,2417,2013,December 2013,95599,Belfast,1976755
13,January,2013,January,2013,2668,2013,January 2013,250802,Brighton and Hove,1976755
13,February,2013,February,2013,2669,2013,February 2013,251267,Brighton and Hove,1976755
13,March,2013,March,2013,2670,2013,March 2013,252389,Brighton and Hove,1976755
13,April,2013,April,2013,2671,2013,April 2013,253553,Brighton and Hove,1976755
13,May,2013,May,2013,2672,2013,May 2013,254262,Brighton and Hove,1976755
13,June,2013,June,2013,2673,2013,June 2013,257556,Brighton and Hove,1976755
13,July,2013,July,2013,2674,2013,July 2013,259798,Brighton and Hove,1976755
13,August,2013,August,2013,2675,2013,August 2013,264347,Brighton and Hove,1976755
13,September,2013,September,2013,2676,2013,September 2013,267405,Brighton and Hove,1976755
13,October,2013,October,2013,2677,2013,October 2013,267865,Brighton and Hove,1976755
13,November,2013,November,2013,2678,2013,November 2013,267980,Brighton and Hove,1976755
13,December,2013,December,2013,2679,2013,December 2013,267382,Brighton and Hove,1976755
13,January,2013,January,2013,2930,2013,January 2013,121520,Leicester,1976755
13,February,2013,February,2013,2931,2013,February 2013,121815,Leicester,1976755
13,March,2013,March,2013,2932,2013,March 2013,121934,Leicester,1976755
13,April,2013,April,2013,2933,2013,April 2013,121896,Leicester,1976755
13,May,2013,May,2013,2934,2013,May 2013,122723,Leicester,1976755
13,June,2013,June,2013,2935,2013,June 2013,123315,Leicester,1976755
13,July,2013,July,2013,2936,2013,July 2013,123502,Leicester,1976755
13,August,2013,August,2013,2937,2013,August 2013,124123,Leicester,1976755
13,September,2013,September,2013,2938,2013,September 2013,125927,Leicester,1976755
13,October,2013,October,2013,2939,2013,October 2013,126206,Leicester,1976755
13,November,2013,November,2013,2940,2013,November 2013,125567,Leicester,1976755
13,December,2013,December,2013,2941,2013,December 2013,124318,Leicester,1976755
13,January,2013,January,2013,3144,2013,January 2013,192286,City of Edinburgh,1976755
13,February,2013,February,2013,3145,2013,February 2013,190669,City of Edinburgh,1976755
13,March,2013,March,2013,3146,2013,March 2013,190272,City of Edinburgh,1976755
13,April,2013,April,2013,3147,2013,April 2013,195962,City of Edinburgh,1976755
13,May,2013,May,2013,3148,2013,May 2013,200714,City of Edinburgh,1976755
13,June,2013,June,2013,3149,2013,June 2013,206193,City of Edinburgh,1976755
13,July,2013,July,2013,3150,2013,July 2013,205827,City of Edinburgh,1976755
13,August,2013,August,2013,3151,2013,August 2013,206746,City of Edinburgh,1976755
13,September,2013,September,2013,3152,2013,September 2013,205173,City of Edinburgh,1976755
13,October,2013,October,2013,3153,2013,October 2013,207220,City of Edinburgh,1976755
13,November,2013,November,2013,3154,2013,November 2013,205849,City of Edinburgh,1976755
13,December,2013,December,2013,3155,2013,December 2013,207630,City of Edinburgh,1976755
13,January,2013,January,2013,3406,2013,January 2013,201496,"Bournemouth, Christchurch and Poole",1976755
13,February,2013,February,2013,3407,2013,February 2013,199724,"Bournemouth, Christchurch and Poole",1976755
13,March,2013,March,2013,3408,2013,March 2013,203754,"Bournemouth, Christchurch and Poole",1976755
13,April,2013,April,2013,3409,2013,April 2013,205385,"Bournemouth, Christchurch and Poole",1976755
13,May,2013,May,2013,3410,2013,May 2013,207577,"Bournemouth, Christchurch and Poole",1976755
13,June,2013,June,2013,3411,2013,June 2013,209029,"Bournemouth, Christchurch and Poole",1976755
13,July,2013,July,2013,3412,2013,July 2013,209592,"Bournemouth, Christchurch and Poole",1976755
13,August,2013,August,2013,3413,2013,August 2013,208983,"Bournemouth, Christchurch and Poole",1976755
13,September,2013,September,2013,3414,2013,September 2013,209507,"Bournemouth, Christchurch and Poole",1976755
13,October,2013,October,2013,3415,2013,October 2013,212737,"Bournemouth, Christchurch and Poole",1976755
13,November,2013,November,2013,3416,2013,November 2013,215342,"Bournemouth, Christchurch and Poole",1976755
13,December,2013,December,2013,3417,2013,December 2013,215591,"Bournemouth, Christchurch and Poole",1976755
13,January,2013,January,2013,3668,2013,January 2013,156213,Cardiff,1976755
13,February,2013,February,2013,3669,2013,February 2013,157161,Cardiff,1976755
13,March,2013,March,2013,3670,2013,March 2013,158937,Cardiff,1976755
13,April,2013,April,2013,3671,2013,April 2013,156101,Cardiff,1976755
13,May,2013,May,2013,3672,2013,May 2013,156927,Cardiff,1976755
13,June,2013,June,2013,3673,2013,June 2013,154571,Cardiff,1976755
13,July,2013,July,2013,3674,2013,July 2013,157382,Cardiff,1976755
13,August,2013,August,2013,3675,2013,August 2013,157990,Cardiff,1976755
13,September,2013,September,2013,3676,2013,September 2013,162679,Cardiff,1976755
13,October,2013,October,2013,3677,2013,October 2013,163896,Cardiff,1976755
13,November,2013,November,2013,3678,2013,November 2013,162625,Cardiff,1976755
13,December,2013,December,2013,3679,2013,December 2013,160819,Cardiff,1976755
13,January,2013,January,2013,3930,2013,January 2013,125067,Coventry,1976755
13,February,2013,February,2013,3931,2013,February 2013,125570,Coventry,1976755
